ltime,ltime,Latitude,Longitude,XCO2Dppm,XCH4Dppm,TempC,SpCondµScm,ChlARFU,ChlAµgL,BGAPCRFU,BGAPCµgL,TurbFNU,fDOMRFU,fDOMQSU,ODOsat,ODOmgL,pH,Presspsia,NITRATEUM,NITRATEMG,ABS254,ABS350,TINT,TSPEC,TLAMP,XCO2Dppm_tau,XCH4Dppm_tau,TempC_tau,SpCondµScm_tau,ChlARFU_tau,ChlAµgL_tau,BGAPCRFU_tau,BGAPCµgL_tau,TurbFNU_tau,fDOMRFU_tau,fDOMQSU_tau,ODOsat_tau,ODOmgL_tau,pH_tau,CH4uM,CH4Sat,CH4uM_tau,CH4Sat_tau,CO2uM,CO2Sat,CO2uM_tau,CO2Sat_tau
2015-08-04 09:24:23,2015-08-04 09:24:23,43.603225071000004,-91.25839306040001,220.703,158.47,22.824,435.7,10.68,50.51,-0.31,2.67,11.31,17.81,68.99,133.7,11.49,8.84,3.926,87.19,1.22,0.41,0.18,10.9,17.2,13.3,236.7805,167.378,22.7948,438.03,9.675,45.815,-0.498,2.4819999999999998,11.355,17.817999999999998,69.024,131.5,11.28064,8.8,0.23631876770685104,8296.858638743459,0.24960284407924105,8763.24607329845,8.17397482261354,55.17575,8.76942246134328,59.195125
2015-08-04 09:24:35,2015-08-04 09:24:35,43.603225071000004,-91.25839306040001,223.69799999999998,158.71200000000002,22.801,437.4,9.75,46.14,-0.48,2.51,11.08,17.82,69.01,132.2,11.37,8.83,3.886,87.2,1.22,0.41,0.18,11.0,17.2,13.3,236.37900000000002,157.398,22.776,437.12,10.19,48.225,-0.56,2.43,11.115,17.824,69.03399999999999,130.51,11.19431,8.79,0.236766038723832,8309.52879581152,0.234805817852801,8240.73298429319,8.28925898032524,55.9245,8.759160781546099,59.09475
2015-08-04 09:24:47,2015-08-04 09:24:47,43.603225071000004,-91.25839306040001,226.123,158.989,22.781,437.1,9.77,46.24,-0.57,2.42,11.05,17.82,69.04,131.0,11.27,8.82,3.8339999999999996,87.14,1.22,0.41,0.18,11.0,17.2,13.3,236.1525,166.72099999999998,22.7622,437.52,8.78,41.615,-0.509,2.481,10.962,17.842,69.10600000000001,130.22,11.212660000000001,8.81,0.237242816609675,8324.03141361257,0.248780479328643,8728.84816753927,8.38235698899346,56.53075,8.75414955065729,59.038125
2015-08-04 09:24:59,2015-08-04 09:24:59,43.603215096499994,-91.25838803129999,228.60299999999998,159.314,22.767,437.5,11.44,54.11,-0.51,2.48,11.06,17.84,69.12,130.5,11.24,8.81,3.7889999999999997,87.34,1.22,0.41,0.18,11.0,17.2,13.3,230.2485,156.822,22.7466,437.96,8.59,40.665,-0.5670000000000001,2.416,11.014000000000001,17.85,69.146,130.06,11.178989999999999,8.78,0.237799794354362,8341.04712041885,0.234080114429615,8210.575916230351,8.477993470612919,57.15075,8.53901864638006,57.562125
2015-08-04 09:25:11,2015-08-04 09:25:11,43.603215096499994,-91.25838803129999,230.49900000000002,159.484,22.753,437.7,10.85,51.32,-0.55,2.44,10.92,17.85,69.15,130.2,11.21,8.81,3.7739999999999996,87.27,1.22,0.41,0.18,10.9,17.2,13.3,228.00599999999997,165.63299999999998,22.7462,437.73,10.255,48.55,-0.5670000000000001,2.423,10.845,17.874000000000002,69.23,130.58,11.23734,8.8,0.23805539345792603,8349.94764397906,0.24723376002995104,8671.884816753922,8.54840448716315,57.62475,8.45594780671552,57.0015
2015-08-04 09:25:23,2015-08-04 09:25:23,43.603215096499994,-91.25838803129999,231.957,159.626,22.746,437.8,10.39,49.15,-0.55,2.44,10.66,17.87,69.23,130.3,11.22,8.8,3.762,87.23,1.22,0.41,0.18,11.0,17.2,13.3,230.325,140.459,22.7494,437.29,9.505,45.02,-0.491,2.499,10.956,17.89,69.266,130.74,11.267339999999999,8.825,0.23825254761291798,8357.382198952879,0.20964451019986,7353.8743455497415,8.60170564185033,57.98925,8.54118587479221,57.58125
2015-08-04 09:25:34,2015-08-04 09:25:34,43.6032145098,-91.2583827507,231.049,159.45,22.748,437.5,8.46,40.08,-0.52,2.47,11.02,17.88,69.25,130.6,11.24,8.8,3.758,87.19,1.22,0.41,0.18,10.9,17.2,13.2,229.946,166.22099999999998,22.7518,437.62,9.435,44.665,-0.5720000000000001,2.418,11.015,17.887999999999998,69.286,130.8,11.27367,8.81,0.23797876614493602,8348.16753926701,0.24808446840625503,8702.67015706806,8.56745820121164,57.76225,8.52655819127462,57.4865
2015-08-04 09:25:46,2015-08-04 09:25:46,43.6032145098,-91.2583827507,232.59099999999998,159.981,22.75,437.3,10.13,47.92,-0.52,2.47,10.98,17.89,69.29,130.8,11.26,8.81,3.75,87.31,1.22,0.41,0.18,11.0,17.2,13.2,231.4345,170.06400000000002,22.7508,438.12,9.76,46.2,-0.563,2.427,11.237,17.904,69.35600000000001,130.84,11.24633,8.81,0.238775918429124,8375.96858638743,0.25382506542483496,8903.87434554972,8.62487819149878,58.14775,8.58199316315088,57.858625
2015-08-04 09:25:58,2015-08-04 09:25:58,43.6032145098,-91.2583827507,232.442,160.36700000000002,22.75,438.1,9.74,46.1,-0.57,2.42,11.23,17.9,69.33,130.7,11.26,8.81,3.736,87.39,1.22,0.41,0.18,10.9,17.2,13.2,236.795,147.07399999999998,22.7552,436.77,8.865,41.97,-0.584,2.406,11.290999999999999,17.882,69.26,130.9,11.287339999999999,8.81,0.239331587130397,8396.1780104712,0.219493124181509,7700.2094240837705,8.61829093523185,58.1105,8.77968784474504,59.19875
2015-08-04 09:26:10,2015-08-04 09:26:10,43.6032145098,-91.2583827507,232.424,160.42,22.755,437.0,10.67,50.47,-0.57,2.43,11.19,17.88,69.26,130.9,11.27,8.81,3.7039999999999997,87.28,1.22,0.41,0.18,10.9,17.2,13.2,233.8515,179.367999999999,22.761,438.18,8.98,42.53,-0.583,2.407,11.252,17.855999999999998,69.16,130.66,11.26,8.81,0.239383726623776,8398.95287958115,0.26765852310842303,9390.99476439786,8.61622395500599,58.106,8.66914301541185,58.462875
2015-08-04 09:26:34,2015-08-04 09:26:34,43.6032112408,-91.25838199629999,233.635,160.611,22.759,437.5,11.04,52.24,-0.49,2.5,11.45,17.84,69.08,130.7,11.25,8.81,3.639,87.34,1.22,0.41,0.18,10.9,17.2,13.2,236.763,166.984,22.7616,437.65,8.755,41.45,-0.491,2.506,11.448,17.812,69.002,130.53,11.212660000000001,8.785,0.23966595096949897,8408.95287958115,0.24917582953029896,8742.61780104713,8.66097159303681,58.40875,8.776928188337259,59.19075
2015-08-04 09:26:46,2015-08-04 09:26:46,43.6032112408,-91.25838199629999,234.113,160.99200000000002,22.76,437.6,10.24,48.44,-0.49,2.49,11.46,17.81,68.99,130.6,11.24,8.8,3.63,87.25,1.22,0.41,0.18,10.9,17.2,13.2,236.7735,166.997,22.7592,439.04,10.005,47.36,-0.5820000000000001,2.408,11.314,17.808,68.972,130.5,11.23,8.8,0.24024567842471697,8428.90052356021,0.249206839842305,8743.298429319359,8.6792745941107,58.52825,8.77790734862511,59.193375
2015-08-04 09:26:58,2015-08-04 09:26:58,43.6032067146,-91.2583829183,234.533,161.194,22.76,438.2,11.52,54.48,-0.58,2.41,11.42,17.81,68.99,130.5,11.23,8.8,3.627,87.29,1.22,0.41,0.18,10.9,17.2,13.2,235.66400000000002,166.835,22.76,437.93,10.625,50.28,-0.532,2.458,11.427999999999999,17.824,69.02600000000001,130.5,11.25734,8.8,0.24054338356586802,8439.47643979058,0.24896122310514998,8734.816753926709,8.69465047410753,58.63325,8.73657911394165,58.916000000000004
2015-08-04 09:27:10,2015-08-04 09:27:10,43.6032067146,-91.2583829183,234.642,160.852,22.761,438.1,9.62,45.53,-0.52,2.47,11.32,17.82,69.01,130.5,11.24,8.8,3.622,87.21,1.22,0.41,0.18,10.9,17.2,13.2,237.32299999999998,176.649,22.761,437.36,11.395,53.885,-0.439,2.544,11.277999999999999,17.802,68.94800000000001,130.5,11.24,8.8,0.240028370495497,8421.57068062827,0.263601146517663,9248.63874345552,8.69844775604291,58.6605,8.79783549751268,59.33075
2015-08-04 09:27:22,2015-08-04 09:27:22,43.6032067146,-91.2583829183,235.60299999999998,161.47,22.76,437.3,10.39,49.18,-0.45,2.54,11.29,17.8,68.94,130.5,11.24,8.8,3.617,87.38,1.22,0.41,0.18,10.9,17.2,13.2,234.78,155.265,22.76,438.9,10.525,49.78,-0.516,2.471,11.417,17.796,68.934,130.6,11.24,8.8,0.24095524736888896,8453.92670157068,0.23169577310169398,8129.057591623051,8.73431771073221,58.90075,8.703807303496589,58.695
2015-08-04 09:27:34,2015-08-04 09:27:34,43.6032067984,-91.2583805714,234.752,161.988,22.759,438.7,10.63,50.28,-0.51,2.48,11.33,17.8,68.94,130.6,11.24,8.8,3.6069999999999998,87.2,1.22,0.41,0.18,10.9,17.2,13.2,235.7375,162.78,22.7598,438.04,9.01,42.69,-0.402,2.595,11.261,17.808,68.97,130.6,11.24,8.8,0.24172917674607103,8481.04712041885,0.24291105137865499,8522.513089005259,8.70281802368539,58.688,8.739352865400651,58.934375
2015-08-04 09:27:46,2015-08-04 09:27:46,43.6032067984,-91.2583805714,236.733,161.694,22.759,437.9,10.11,47.85,-0.43,2.56,11.35,17.8,68.96,130.6,11.24,8.8,3.602,87.34,1.22,0.41,0.18,10.9,17.2,13.2,234.426,178.62400000000002,22.7598,437.31,9.9,46.865,-0.45399999999999996,2.533,11.64,17.796,68.938,130.43,11.22633,8.8,0.24129045055670298,8465.65445026178,0.266554513094119,9352.041884816741,8.77625843102983,59.18325,8.69073242409211,58.6065
2015-08-04 09:27:58,2015-08-04 09:27:58,43.6032067984,-91.2583805714,237.455,162.111,22.761,437.7,9.9,46.85,-0.44,2.54,11.76,17.8,68.94,130.5,11.24,8.8,3.6010000000000004,87.17,1.22,0.41,0.18,10.9,17.3,13.2,230.4245,163.16,22.7644,438.93,8.56,40.55,-0.519,2.478,11.512,17.785999999999998,68.884,130.5,11.23,8.8,0.24189112213157102,8487.48691099476,0.243456369320941,8542.408376963349,8.80189084773435,59.36375,8.5412869707682,57.606125
2015-08-04 09:28:09,2015-08-04 09:28:09,43.6032067984,-91.2583805714,237.05700000000002,161.844,22.763,438.6,9.73,46.05,-0.51,2.48,11.47,17.78,68.89,130.5,11.23,8.8,3.5980000000000003,87.24,1.22,0.41,0.18,10.9,17.2,13.1,238.4665,162.936000000001,22.7606,437.92,12.37,58.485,-0.385,2.588,11.39,17.772000000000002,68.828,130.5,11.23,8.8,0.241510539350483,8473.50785340314,0.24314006845858,8530.680628272281,8.78807300874231,59.26425,8.84032537380988,59.616625
2015-08-04 09:28:21,2015-08-04 09:28:21,43.6032079719,-91.2583766319,238.72400000000002,162.514,22.763,437.9,11.13,52.63,-0.47,2.51,11.52,17.76,68.79,130.5,11.23,8.8,3.592,87.13,1.22,0.41,0.18,10.9,17.3,13.1,237.6925,151.033,22.7628,437.59,10.785,51.03,-0.499,2.491,11.572000000000001,17.774,68.844,130.5,11.24,8.8,0.24249998418937999,8508.58638743456,0.225368276653548,7907.4869109947595,8.849326117174439,59.681000000000004,8.81108915779933,59.423125
2015-08-04 09:28:33,2015-08-04 09:28:33,43.6032079719,-91.2583766319,237.861,162.404,22.763,438.2,9.91,46.92,-0.48,2.51,11.5,17.78,68.86,130.5,11.23,8.8,3.589,87.28,1.22,0.41,0.18,10.9,17.3,13.1,240.646,154.084000000001,22.7638,438.05,10.64,50.335,-0.522,2.468,11.415999999999999,17.808,69.0,130.5,11.216330000000001,8.8,0.24233113977942,8502.827225130892,0.229916451206696,8067.2251308900795,8.81708843338175,59.46525,8.92032347942532,60.1615
2015-08-04 09:28:45,2015-08-04 09:28:45,43.6032079719,-91.2583766319,237.959,162.54,22.761999999999997,437.7,10.53,49.81,-0.54,2.45,11.36,17.81,69.0,130.5,11.23,8.8,3.589,87.23,1.22,0.41,0.18,10.9,17.2,13.1,238.826,156.138,22.7666,439.21,10.955,51.855,-0.46399999999999997,2.516,11.597999999999999,17.802,68.94800000000001,130.74,11.24,8.8,0.242520888608745,8509.94764397906,0.232968663132719,8174.764397905741,8.82002958002605,59.48975,8.852165223754099,59.7065
2015-08-04 09:28:57,2015-08-04 09:28:57,43.6032036971,-91.25837864350001,237.982,162.936,22.766,438.6,11.05,52.26,-0.48,2.51,11.71,17.8,68.93,130.6,11.24,8.8,3.593,87.17,1.22,0.41,0.18,10.9,17.3,13.1,244.787,151.975,22.7678,436.84,10.4,49.225,-0.536,2.454,11.705,17.792,68.922,130.87,11.277339999999999,8.84,0.243106084341795,8530.68062827225,0.226751897480265,7956.806282722529,8.820585705289,59.4955,9.072806821694831,61.19675
2015-08-04 09:29:09,2015-08-04 09:29:09,43.6032036971,-91.25837864350001,238.486,163.006,22.768,437.4,11.01,52.09,-0.53,2.46,11.32,17.8,68.94,130.8,11.26,8.8,3.5810000000000004,87.52,1.23,0.41,0.18,10.9,17.3,13.1,240.0345,160.9195,22.774,438.32,10.56,49.965,-0.575,2.415,11.163,17.832,69.06,131.31,11.29734,8.81,0.24318125519621697,8534.34554973822,0.24006850051867898,8425.104712041899,8.837731727091949,59.6215,8.895115504669679,60.008625
2015-08-04 09:29:21,2015-08-04 09:29:21,43.6032036971,-91.25837864350001,236.679,163.247,22.773000000000003,437.9,10.09,47.74,-0.53,2.46,11.02,17.83,69.05,131.1,11.28,8.81,3.582,87.23,1.22,0.41,0.18,10.9,17.3,13.1,232.765,172.101,22.7766,436.77,9.47,44.8,-0.545,2.435,10.995999999999999,17.844,69.112,131.3,11.32734,8.81,0.243528500266445,8546.963350785341,0.256736714453285,9010.523560209409,8.770130136531039,59.16975,8.62509703535018,58.19125
2015-08-04 09:29:33,2015-08-04 09:29:33,43.603195901999996,-91.2583756261,237.005,163.201,22.775,437.4,9.47,44.81,-0.54,2.45,11.06,17.83,69.06,131.3,11.3,8.81,3.573,87.21,1.22,0.41,0.18,10.9,17.3,13.1,237.7645,167.674,22.775,438.01,11.4,53.915,-0.522,2.468,11.397,17.804000000000002,68.952,131.16,11.27266,8.81,0.24346744042973298,8544.55497382199,0.250140376631363,8778.74345549737,8.78260345231841,59.25125,8.81074795273838,59.441125
2015-08-04 09:29:45,2015-08-04 09:29:45,43.603195901999996,-91.2583756261,237.68599999999998,163.174,22.775,437.9,9.72,46.01,-0.54,2.45,11.4,17.8,68.95,131.3,11.29,8.81,3.5789999999999997,87.16,1.22,0.41,0.18,10.9,17.3,13.1,235.5755,162.41299999999998,22.7732,438.7,10.575,50.025,-0.5670000000000001,2.423,11.334000000000001,17.794,68.954,131.1,11.28,8.81,0.24343566737178501,8543.14136125655,0.24230034836955397,8503.298429319351,8.80828288776298,59.4215,8.73007095675054,58.893875
2015-08-04 09:29:57,2015-08-04 09:29:57,43.603195901999996,-91.2583756261,238.208,163.386,22.774,438.5,11.66,55.14,-0.52,2.47,11.42,17.8,68.95,131.1,11.28,8.81,3.572,87.27,1.22,0.41,0.18,10.9,17.3,13.1,241.817,171.615,22.7774,437.47,9.415,44.58,-0.5,2.483,11.433,17.817999999999998,69.016,131.24,11.30734,8.81,0.243732072419904,8554.24083769634,0.25600773388382,8985.078534031421,8.826589477595132,59.552,8.96031782183479,60.45425
2015-08-04 09:30:09,2015-08-04 09:30:09,43.603195901999996,-91.2583756261,238.907,163.392,22.776999999999997,437.7,10.61,50.2,-0.48,2.51,11.48,17.82,69.02,131.1,11.29,8.81,3.572,87.33,1.22,0.41,0.18,10.9,17.3,13.1,234.68599999999998,160.04,22.7816,437.56,8.68,41.135,-0.631,2.359,11.210999999999999,17.805999999999997,68.982,131.13,11.29,8.81,0.24372115136695002,8554.55497382199,0.238721192376412,8379.05759162306,8.8514495184716,59.72675,8.695062437233009,58.6715
2015-08-04 09:30:20,2015-08-04 09:30:20,43.603192130100005,-91.2583736144,238.857,163.36700000000002,22.78,438.0,10.57,50.02,-0.58,2.41,11.38,17.81,69.0,131.2,11.29,8.81,3.563,87.01,1.22,0.41,0.18,10.9,17.3,13.0,238.2335,162.83700000000002,22.7764,437.49,12.31,58.16,-0.563,2.427,11.366,17.802,68.968,131.0,11.25266,8.81,0.243708459981719,8553.246073298431,0.242917813867202,8525.49738219894,8.85088539031866,59.71425,8.8277814953486,59.558375
2015-08-04 09:30:32,2015-08-04 09:30:32,43.603192130100005,-91.2583736144,239.40900000000002,163.659,22.778000000000002,437.6,12.26,57.97,-0.56,2.43,11.4,17.8,68.95,131.0,11.27,8.81,3.563,87.23,1.22,0.41,0.18,10.9,17.3,13.0,240.3315,161.873,22.7762,438.3,12.58,59.49,-0.588,2.4019999999999997,11.375,17.817999999999998,68.998,131.0,11.27,8.81,0.24414500912913,8568.53403141361,0.241480670557437,8475.02617801047,8.8713895137287,59.85225,8.905573094239099,60.082875
2015-08-04 09:30:44,2015-08-04 09:30:44,43.603192130100005,-91.2583736144,240.267,164.018,22.776,438.2,9.03,42.76,-0.59,2.4,11.39,17.81,68.99,131.0,11.27,8.81,3.562,87.23,1.22,0.41,0.18,10.8,17.3,13.0,241.734,144.399,22.775,437.78,9.45,44.77,-0.508,2.4819999999999998,11.295,17.812,69.002,131.1,11.28,8.81,0.24468626199841897,8587.32984293194,0.21541813426763895,7560.15706806282,8.90348213614982,60.06675,8.95784419291888,60.4335
2015-08-04 09:30:56,2015-08-04 09:30:56,43.60319120810001,-91.25837596129999,240.09400000000002,164.222,22.775,437.8,12.02,56.82,-0.53,2.46,11.18,17.81,69.0,131.1,11.28,8.81,3.565,87.28,1.22,0.41,0.18,10.9,17.3,13.0,238.923125,170.014,22.775,437.19,8.685,41.145,-0.40399999999999997,2.593,11.198,17.814,68.97800000000001,131.1,11.28,8.81,0.24499059443417395,8598.01047120419,0.253631248688553,8901.2565445026,8.89707134145244,60.0235,8.85368267531783,59.73078125
2015-08-04 09:31:08,2015-08-04 09:31:08,43.60319120810001,-91.25837596129999,240.417,164.636,22.776,437.6,10.79,51.04,-0.42,2.57,11.17,17.81,68.97,131.1,11.28,8.81,3.562,87.4,1.22,0.41,0.18,10.8,17.3,13.0,241.1035,168.453,22.7768,437.63,10.915,51.635,-0.469,2.528,11.354000000000001,17.822,69.038,131.1,11.28,8.8,0.24559962821512,8619.68586387435,0.251293727809966,8819.52879581153,8.90859168434317,60.10425,8.93402976980011,60.275875
2015-08-04 09:31:20,2015-08-04 09:31:20,43.60319120810001,-91.25837596129999,240.36900000000003,164.718,22.776999999999997,437.6,11.5,54.4,-0.43,2.56,10.99,17.83,69.04,131.1,11.28,8.8,3.557,87.3,1.22,0.41,0.18,10.9,17.4,12.9,242.5245,162.335,22.7762,438.6,9.925,47.005,-0.423,2.5669999999999997,11.044,17.83,69.028,131.03,11.27633,8.81,0.24572481570663396,8623.97905759162,0.242169877959522,8499.214659685891,8.90696267068261,60.09225,8.9868355246557,60.631125
2015-08-04 09:31:32,2015-08-04 09:31:32,43.603191627200005,-91.25837495549999,241.27700000000002,165.00900000000001,22.778000000000002,438.3,12.14,57.41,-0.41,2.58,11.15,17.82,69.03,131.1,11.28,8.81,3.551,87.24,1.22,0.41,0.18,10.8,17.3,12.9,242.2855,171.53799999999998,22.778000000000002,436.59,9.8,46.385,-0.565,2.4290000000000003,11.481,17.805999999999997,68.97,131.1,11.28,8.81,0.246150325644545,8639.21465968586,0.255889888190426,8981.04712041884,8.94015842165342,60.31925,8.97752688101025,60.571375
2015-08-04 09:31:44,2015-08-04 09:31:44,43.603191627200005,-91.25837495549999,240.761,165.123,22.778000000000002,437.0,11.39,53.85,-0.52,2.47,11.62,17.81,68.98,131.1,11.28,8.81,3.551,87.11,1.22,0.41,0.18,10.8,17.3,12.9,241.207,163.28,22.7762,438.67,10.29,48.665,-0.588,2.4019999999999997,11.395,17.814,69.012,131.1,11.28,8.81,0.246328991026643,8645.1832460733,0.243579620372875,8548.69109947646,8.92148837643879,60.19025,8.93801507227363,60.30175
2015-08-04 09:31:56,2015-08-04 09:31:56,43.603191627200005,-91.25837495549999,240.905,164.62599999999998,22.776999999999997,438.2,10.5,49.69,-0.54,2.45,11.17,17.82,69.01,131.1,11.28,8.81,3.5469999999999997,87.27,1.22,0.41,0.18,10.8,17.4,12.9,239.0235,164.77599999999998,22.7798,437.92,10.945,51.8,-0.426,2.557,11.282,17.834,69.082,131.0,11.25266,8.81,0.245570408839244,8619.16230366492,0.24579416183892802,8627.0157068063,8.92592472126498,60.22625,8.85621206539209,59.755875
2015-08-04 09:32:08,2015-08-04 09:32:08,43.603191627200005,-91.25837495549999,240.97099999999998,165.222,22.778000000000002,437.9,11.43,54.07,-0.47,2.52,11.61,17.83,69.06,131.0,11.27,8.81,3.543,87.22,1.22,0.41,0.18,10.8,17.4,12.9,240.1635,153.589,22.7782,438.35,9.895,46.8,-0.40399999999999997,2.5860000000000003,11.802,17.816,69.02,131.07,11.29734,8.81,0.246467109106876,8650.3664921466,0.229113779161467,8041.30890052355,8.92877005640822,60.24275,8.898849518996869,60.040875
2015-08-04 09:32:20,2015-08-04 09:32:20,43.603191627200005,-91.2583708484,241.82,165.321,22.779,438.1,10.02,47.43,-0.4,2.58,11.77,17.82,69.0,131.0,11.28,8.81,3.54,87.22,1.22,0.41,0.18,10.8,17.3,12.9,245.2125,164.707,22.7754,437.76,8.44,40.015,-0.379,2.594,11.728,17.804000000000002,68.976,130.96,11.28,8.815,0.246628195749478,8655.5497382199,0.245712221903505,8623.40314136127,8.960930711288881,60.455,9.08664387578333,61.303125
2015-08-04 09:32:31,2015-08-04 09:32:31,43.603191627200005,-91.2583708484,241.753,165.37,22.776999999999997,438.1,10.36,49.02,-0.39,2.59,11.75,17.81,68.99,131.1,11.28,8.81,3.5439999999999996,87.1,1.22,0.41,0.18,10.8,17.3,12.9,245.993,156.17700000000002,22.7768,438.32,11.385,53.88,-0.40399999999999997,2.576,11.794,17.785999999999998,68.882,131.07,11.29367,8.81,0.24669458999206897,8658.115183246071,0.232980715856512,8176.80628272252,8.95809682952958,60.43825,9.11520896694755,61.49825
2015-08-04 09:32:43,2015-08-04 09:32:43,43.603191627200005,-91.2583708484,241.43099999999998,165.30700000000002,22.776999999999997,438.0,11.85,56.04,-0.39,2.59,11.82,17.79,68.89,131.0,11.28,8.81,3.534,87.05,1.22,0.41,0.18,10.8,17.4,12.9,239.653,166.83,22.7778,437.31,10.925,51.68,-0.408,2.572,11.868,17.79,68.91,131.1,11.28,8.81,0.24659582120010504,8654.8167539267,0.24886774819465302,8734.554973822,8.94591475007527,60.35775,8.88003325007886,59.91325
2015-08-04 09:32:55,2015-08-04 09:32:55,43.6031924654,-91.25836825,242.438,165.391,22.778000000000002,437.9,10.22,48.36,-0.47,2.52,11.76,17.8,68.93,131.1,11.28,8.81,3.5269999999999997,87.15,1.22,0.41,0.18,10.8,17.4,12.9,242.4765,171.36700000000002,22.7816,438.49,11.85,56.03,-0.5479999999999999,2.4419999999999997,11.527999999999999,17.817999999999998,69.012,131.24,11.28,8.81,0.246702928819839,8659.21465968586,0.255616936853089,8972.09424083768,8.98227225807205,60.6095,8.983698674235919,60.619125
2015-08-04 09:33:07,2015-08-04 09:33:07,43.6031924654,-91.25836825,241.83599999999998,165.34799999999998,22.78,437.8,10.88,51.46,-0.51,2.48,11.44,17.82,69.02,131.1,11.28,8.81,3.5269999999999997,87.1,1.22,0.41,0.18,10.8,17.4,12.9,245.498,157.39,22.7826,437.18,11.535,54.55,-0.5579999999999999,2.439,11.545,17.838,69.07,131.3,11.31734,8.81,0.24663400088954396,8656.963350785341,0.234763803614228,8240.31413612565,8.959717478508301,60.458999999999996,9.095389940037169,61.3745
2015-08-04 09:33:19,2015-08-04 09:33:19,43.6031924654,-91.25836825,242.11900000000003,165.74599999999998,22.781,437.3,11.79,55.75,-0.5,2.49,11.6,17.82,69.03,131.3,11.3,8.81,3.531,87.15,1.22,0.41,0.18,10.8,17.4,12.9,241.3065,174.141999999999,22.7838,437.37,14.13,66.8,-0.499,2.498,11.578,17.798,68.94,131.3,11.28633,8.81,0.24722190107686198,8677.80104712042,0.259745129881426,9117.38219895285,8.96990095102499,60.52975,8.93979986634057,60.326625
2015-08-04 09:33:31,2015-08-04 09:33:31,43.6031891126,-91.2583646458,241.771,166.122,22.783,437.5,10.64,50.33,-0.47,2.52,11.62,17.8,68.96,131.3,11.29,8.81,3.528,87.11,1.22,0.41,0.18,10.8,17.4,12.9,238.49099999999999,147.812,22.7832,437.64,10.55,49.88,-0.41200000000000003,2.5610000000000004,11.437999999999999,17.8,68.932,131.3,11.3,8.81,0.247785617642029,8697.48691099476,0.22047463740445997,7738.8481675392795,8.957158865904779,60.44275,8.83564106153549,59.62275
2015-08-04 09:33:43,2015-08-04 09:33:43,43.6031891126,-91.2583646458,242.017,166.172,22.785,437.6,10.55,49.91,-0.41,2.58,11.65,17.8,68.93,131.3,11.3,8.81,3.5260000000000002,87.17,1.22,0.41,0.18,10.8,17.4,12.9,244.8465,160.945,22.7884,437.9,11.395,53.89,-0.41,2.58,11.767000000000001,17.792,68.94,131.16,11.29,8.81,0.24783517965554003,8700.10471204188,0.24003943498098998,8426.439790575942,8.96496768363434,60.50425,9.0697800565703,61.211625
2015-08-04 09:33:55,2015-08-04 09:33:55,43.6031891126,-91.2583646458,243.54,166.205,22.787,437.7,9.39,44.45,-0.41,2.58,11.59,17.8,68.95,131.3,11.29,8.81,3.52,87.07,1.22,0.41,0.18,10.8,17.4,12.9,242.4365,159.237000000001,22.788,437.71,9.155,43.345,-0.33799999999999997,2.638,11.558,17.8,68.942,131.2,11.26266,8.81,0.24788632177494,8701.83246073299,0.23749390343537397,8337.015706806309,9.02148475152834,60.885,8.98060765362528,60.609125
2015-08-04 09:34:07,2015-08-04 09:34:07,43.6031891126,-91.2583646458,243.24,165.90200000000002,22.787,437.6,10.35,49.0,-0.35,2.63,11.55,17.8,68.93,131.2,11.28,8.81,3.5180000000000002,87.05,1.22,0.41,0.18,10.8,17.4,12.9,243.457,175.91099999999997,22.7878,438.09,10.23,48.37,-0.43200000000000005,2.541,11.597999999999999,17.79,68.92,131.2,11.29,8.81,0.247435373245067,8685.96858638743,0.262363346692102,9210.00000000001,9.01042225345967,60.81,9.018460658446509,60.86425
2015-08-04 09:34:19,2015-08-04 09:34:19,43.6031886935,-91.25836355610001,243.062,166.378,22.787,437.9,10.79,51.05,-0.43,2.55,11.47,17.8,68.94,131.2,11.29,8.81,3.509,87.32,1.22,0.41,0.18,10.8,17.4,12.8,240.7585,177.892000000001,22.7842,438.14,11.045,52.225,-0.488,2.506,11.350999999999999,17.81,68.99,131.2,11.27633,8.8,0.248162646958548,8710.89005235602,0.265336460305751,9313.717277486949,9.004735905660189,60.7655,8.919397970653119,60.189625
2015-08-04 09:34:31,2015-08-04 09:34:31,43.6031886935,-91.25836355610001,243.33700000000002,166.138,22.785999999999998,437.9,10.71,50.66,-0.47,2.52,11.27,17.82,69.01,131.2,11.28,8.8,3.5069999999999997,87.32,1.22,0.41,0.18,10.8,17.4,12.8,246.4635,171.456,22.7868,437.6,11.125,52.665,-0.436,2.54,11.255999999999998,17.82,69.02,131.03,11.25266,8.8,0.247792166498121,8698.32460732984,0.255723878336695,8976.753926701558,9.0142677747395,60.83425,9.130087022111349,61.615875
2015-08-04 09:34:43,2015-08-04 09:34:43,43.6031886935,-91.25836355610001,244.173,166.22799999999998,22.785999999999998,438.0,10.19,48.21,-0.45,2.54,11.32,17.82,69.03,131.1,11.28,8.8,3.508,87.02,1.22,0.41,0.18,10.8,17.4,12.8,244.385,171.94,22.7832,438.19,9.375,44.395,-0.499,2.491,11.129000000000001,17.838,69.07,131.1,11.28,8.8,0.24794372599293998,8703.036649214659,0.256463677883546,9002.09424083769,9.046148428738631,61.04325,9.05400262828933,61.09625
